216.664,0.9720408163,0.00,-8.6,-2.3,0.9720408163,2.0,9.8335586161,4.4828796392,---,2785,9.8335586161,0,2785,4.4828796392,0,2.0,0.9720408163,0,0,23.9,0,23.9,23.9,23.9,23.9,63.9,0,63.9,0,0,0,0,-2.3,-8.6,34,0,73,0,73.4,0,172,101,73
216.757,0.9800680272,0.00,-8.6,-2.3,0.9800680272,1.5,9.96409258,4.8532562397,---,2783,9.96409258,0,2783,4.8532562397,0,1.5,0.9800680272,0,0,24.2,0,24.2,24.2,24.2,24.2,65.3,0,65.3,0,0,0,0,-2.3,-8.6,34,0,73,0,73.4,0,172,101,73
216.850,0.9753741497,0.00,-8.8,-2.3,0.9753741497,1.5,10.3701982456,4.8625156547,---,2822,10.3701982456,0,2822,4.8625156547,0,1.5,0.9753741497,0,0,24.6,0,24.6,24.6,24.6,24.6,65.7,0,65.7,0,0,0,0,-2.3,-8.8,34,0,73,0,73.4,0,172,101,73
216.943,0.9780272109,0.00,-9.1,-2.3,0.9780272109,1.5,10.718288816,4.9021988619,---,2796,10.718288816,0,2796,4.9021988619,0,1.5,0.9780272109,0,0,24.7,0,24.7,24.7,24.7,24.7,68,0,68,0,0,0,0,-2.3,-9.1,34,0,73,0,73.4,0,172,101,73
217.036,0.9765986395,0.00,-9.2,-2.3,0.9765986395,1.6,10.3266869242,4.9842108234,---,2823,10.3266869242,0,2823,4.9842108234,0,1.6,0.9765986395,0,0,25.0,0,25.0,25.0,25.0,25.0,69.1,0,69.1,0,0,0,0,-2.3,-9.2,34,0,73,0,73.4,0,172,101,73
217.129,0.9717006803,0.00,-10.8,-2.3,0.9717006803,2.1,10.5007322095,5.0529950492,---,2842,10.5007322095,0,2842,5.0529950492,0,2.1,0.9717006803,0,0,25.3,0,25.3,25.3,25.3,25.3,70,0,70,0,0,0,0,-2.3,-10.8,34,0,73,0,73.4,0,172,101,73
217.222,0.9765306122,0.00,-10.3,-2.3,0.9765306122,3.0,10.8923341013,5.1098743129,---,2841,10.8923341013,0,2841,5.1098743129,0,3.0,0.9765306122,0,0,25.5,0,25.5,25.5,25.5,25.5,71.6,0,71.6,0,0,0,0,-2.3,-10.3,34,0,73,0,73.4,0,172,101,73
217.315,0.972585034,0.00,-11.2,-2.3,0.972585034,3.5,10.906837875,5.2289239345,---,2874,10.906837875,0,2874,5.2289239345,0,3.5,0.972585034,0,0,25.5,0,25.5,25.5,25.5,25.5,72.9,0,72.9,0,0,0,0,-2.3,-11.2,34,0,73,0,73.4,0,172,101,73
217.408,0.9687755102,0.00,-11.9,-2.3,0.9687755102,3.4,11.0083642914,5.6032688557,---,2874,11.0083642914,0,2874,5.6032688557,0,3.4,0.9687755102,0,0,26.1,0,26.1,26.1,26.1,26.1,74.3,0,74.3,0,0,0,0,-2.3,-11.9,34,0,73,0,73.4,0,172,101,73
217.501,0.9596598639,0.00,-12.7,-2.3,0.9596598639,3.1,11.4579812783,5.5834272521,---,2898,11.4579812783,0,2898,5.5834272521,0,3.1,0.9596598639,0,0,26.5,0,26.5,26.5,26.5,26.5,77.2,0,77.2,0,0,0,0,-2.3,-12.7,34,0,73,0,73.4,0,172,101,73
217.594,0.9445578231,0.00,-13.7,-2.3,0.9445578231,3.8,11.8205756226,5.5622628749,---,2909,11.8205756226,0,2909,5.5622628749,0,3.8,0.9445578231,0,0,26.7,0,26.7,26.7,26.7,26.7,78.5,0,78.5,0,0,0,0,-2.3,-13.7,35,0,73,0,73.4,0,172,101,73
217.687,0.9378231293,0.00,-14.1,-2.3,0.9378231293,4.0,11.9946209078,5.9154434189,---,2929,11.9946209078,0,2929,5.9154434189,0,4.0,0.9378231293,0,0,26.8,0,26.8,26.8,26.8,26.8,78.6,0,78.6,0,0,0,0,-2.3,-14.1,35,0,73,0,73.4,0,172,101,73
217.780,0.945170068,0.00,-14.7,-2.3,0.945170068,4.0,11.7770643012,5.9762910033,---,2950,11.7770643012,0,2950,5.9762910033,0,4.0,0.945170068,0,0,27.1,0,27.1,27.1,27.1,27.1,78.9,0,78.9,0,0,0,0,-2.3,-14.7,35,0,73,0,73.4,0,172,101,73
217.873,0.9370748299,0.00,-15.5,-2.3,0.9370748299,4.4,11.603019016,5.8784057589,---,2969,11.603019016,0,2969,5.8784057589,0,4.4,0.9370748299,0,0,27.1,0,27.1,27.1,27.1,27.1,79,0,79,0,0,0,0,-2.3,-15.5,35,0,73,0,73.4,0,172,101,73
217.966,0.9324489796,0.00,-15.6,-2.3,0.9324489796,4.1,11.6610341111,5.961740494,---,2986,11.6610341111,0,2986,5.961740494,0,4.1,0.9324489796,0,0,27.1,0,27.1,27.1,27.1,27.1,79.3,0,79.3,0,0,0,0,-2.3,-15.6,35,0,73,0,73.4,0,172,101,73
218.059,0.9441496599,0.00,-15.0,-2.3,0.9441496599,4.0,11.7480567537,5.8030076652,---,2998,11.7480567537,0,2998,5.8030076652,0,4.0,0.9441496599,0,0,27.3,0,27.3,27.3,27.3,27.3,80.6,0,80.6,0,0,0,0,-2.3,-15.0,36,0,73,0,73.4,0,172,101,73
218.152,0.9337414966,0.00,-15.7,-2.3,0.9337414966,4.2,11.7625605275,6.2580417743,---,3023,11.7625605275,0,3023,6.2580417743,0,4.2,0.9337414966,0,0,27.8,0,27.8,27.8,27.8,27.8,81.1,0,81.1,0,0,0,0,-2.3,-15.7,36,0,73,0,73.4,0,172,101,73
218.245,0.9340816327,0.00,-12.0,-2.3,0.9340816327,4.5,11.8640869439,6.3916419052,---,3045,11.8640869439,0,3045,6.3916419052,0,4.5,0.9340816327,0,0,27.8,0,27.8,27.8,27.8,27.8,80.8,0,80.8,0,0,0,0,-2.3,-12.0,36,0,73,0,73.4,0,172,101,73
218.338,0.9180952381,0.00,0.0,-2.3,0.9180952381,4.5,12.4007265734,6.19719419,---,3054,12.4007265734,0,3054,6.19719419,0,4.5,0.9180952381,0,0,27.8,0,27.8,27.8,27.8,27.8,83.1,0,83.1,0,0,0,0,-2.3,0.0,37,0,73,0,73.4,0,173,101,73
218.431,0.8191156463,-0.42,0.0,-2.3,0.8191156463,4.5,12.0381322291,6.017296984,---,3094,12.0381322291,0,3094,6.017296984,0,4.5,0.8191156463,0,0,27.8,0,27.8,27.8,27.8,27.8,81.2,0,81.2,0,0,0,0,-2.3,0.0,37,0,73,0,73.4,0,173,101,73
218.524,0.7697278912,-0.50,0.0,-2.3,0.7697278912,4.5,11.9366058127,6.2104219257,---,3104,11.9366058127,0,3104,6.2104219257,0,4.5,0.7697278912,0,0,27.9,0,27.9,27.9,27.9,27.9,82.6,0,82.6,0,0,0,0,-2.3,0.0,37,0,73,0,73.4,0,174,101,73
218.617,0.7716326531,-0.50,0.0,-2.3,0.7716326531,4.5,12.1831699668,6.6098995448,---,3137,12.1831699668,0,3137,6.6098995448,0,4.5,0.7716326531,0,0,28.2,0,28.2,28.2,28.2,28.2,83.3,0,83.3,0,0,0,0,-2.3,0.0,37,0,73,0,73.4,0,174,101,73
218.710,0.760952381,-0.50,0.0,-2.3,0.760952381,4.7,12.1831699668,6.7355630342,---,3150,12.1831699668,0,3150,6.7355630342,0,4.7,0.760952381,0,0,28.2,0,28.2,28.2,28.2,28.2,82.5,0,82.5,0,0,0,0,-2.3,0.0,38,0,73,0,73.4,0,174,101,73
218.804,0.7517006803,-0.50,0.0,-2.3,0.7517006803,4.8,12.2121775143,6.8956186366,---,3180,12.2121775143,0,3180,6.8956186366,0,4.8,0.7517006803,0,0,29.0,0,29.0,29.0,29.0,29.0,83.9,0,83.9,0,0,0,0,-2.3,0.0,38,0,73,0,73.4,0,174,101,73
218.897,0.7594557823,-0.50,0.0,-2.3,0.7594557823,4.7,12.6327869537,7.2355714449,---,3196,12.6327869537,0,3196,7.2355714449,0,4.7,0.7594557823,0,0,29.4,0,29.4,29.4,29.4,29.4,86.9,0,86.9,0,0,0,0,-2.3,0.0,38,0,73,0,73.4,0,174,101,73
218.990,0.7613605442,-0.80,0.0,-2.3,0.7613605442,4.9,12.7343133701,7.4591201787,---,3225,12.7343133701,0,3225,7.4591201787,0,4.9,0.7613605442,0,0,29.4,0,29.4,29.4,29.4,29.4,85.3,0,85.3,0,0,0,0,-2.3,0.0,39,0,72,0,73.1,0,174,101,72
219.083,0.7578231293,-1.00,0.0,-2.3,0.7578231293,4.7,12.9083586553,7.2461536334,---,3246,12.9083586553,0,3246,7.2461536334,0,4.7,0.7578231293,0,0,29.8,0,29.8,29.8,29.8,29.8,83.8,0,83.8,0,0,0,0,-2.3,0.0,39,0,72,0,72.6,0,174,101,72
219.176,0.7719047619,-1.00,0.0,-2.3,0.7719047619,5.0,12.7488171438,7.2461536334,---,3272,12.7488171438,0,3272,7.2461536334,0,5.0,0.7719047619,0,0,29.8,0,29.8,29.8,29.8,29.8,87.7,0,87.7,0,0,0,0,-2.3,0.0,39,0,72,0,72.1,0,174,101,72
219.269,0.8050340136,-1.00,-5.5,-2.3,0.8050340136,5.0,13.241945452,7.1826605019,---,3297,13.241945452,0,3297,7.1826605019,0,5.0,0.8050340136,0,0,29.8,0,29.8,29.8,29.8,29.8,87,0,87,0,0,0,0,-2.3,-5.5,39,0,72,0,71.6,0,174,101,72
219.362,0.8506122449,-1.00,-9.4,-2.3,0.8506122449,5.0,12.7778246914,7.1681099926,---,3313,12.7778246914,0,3313,7.1681099926,0,5.0,0.8506122449,0,0,29.8,0,29.8,29.8,29.8,29.8,88.2,0,88.2,0,0,0,0,-2.3,-9.4,40,0,72,0,71.6,0,174,101,72
219.455,0.8593877551,-1.00,-9.8,-2.3,0.8593877551,5.3,13.241945452,7.31890618,---,3338,13.241945452,0,3338,7.31890618,0,5.3,0.8593877551,0,0,29.8,0,29.8,29.8,29.8,29.8,87.2,0,87.2,0,0,0,0,-2.3,-9.8,40,0,72,0,71.6,0,174,101,72
219.548,0.860952381,-1.00,-11.5,-2.3,0.860952381,5.5,13.4885096061,7.7673264212,---,3369,13.4885096061,0,3369,7.7673264212,0,5.5,0.860952381,0,0,30.2,0,30.2,30.2,30.2,30.2,86.1,0,86.1,0,0,0,0,-2.3,-11.5,40,0,72,0,71.6,0,174,101,72
219.641,0.8740816327,-1.00,-10.3,-2.3,0.8740816327,5.5,13.3724794159,7.8400789678,---,3390,13.3724794159,0,3390,7.8400789678,0,5.5,0.8740816327,0,0,30.1,0,30.1,30.1,30.1,30.1,87.6,0,87.6,0,0,0,0,-2.3,-10.3,40,0,72,0,71.6,0,174,101,72
219.734,0.8672108844,-1.00,-10.7,-2.3,0.8672108844,5.5,13.1549228094,8.115215871,---,3417,13.1549228094,0,3417,8.115215871,0,5.5,0.8672108844,0,0,29.7,0,29.7,29.7,29.7,29.7,87.9,0,87.9,0,0,0,0,-2.3,-10.7,41,0,72,0,71.6,0,174,101,72
219.827,0.8672108844,-1.00,-10.9,-2.3,0.8672108844,5.5,12.9953812979,7.4842528766,---,3441,12.9953812979,0,3441,7.4842528766,0,5.5,0.8672108844,0,0,28.9,0,28.9,28.9,28.9,28.9,86.1,0,86.1,0,0,0,0,-2.3,-10.9,41,0,72,0,71.6,0,174,101,72
219.920,0.8672108844,-1.00,-10.9,-2.3,0.8672108844,5.8,12.6617945012,7.6707639504,---,3457,12.6617945012,0,3457,7.6707639504,0,5.8,0.8672108844,0,0,27.7,0,27.7,27.7,27.7,27.7,81.1,0,81.1,0,0,0,0,-2.3,-10.9,41,0,72,0,71.6,0,174,101,72
220.013,0.8726530612,-1.00,-10.9,-2.3,0.8726530612,4.1,12.110651098,6.8003789393,---,3474,12.110651098,0,3474,6.8003789393,0,4.1,0.8726530612,0,0,26.4,0,26.4,26.4,26.4,26.4,72,0,72,0,0,0,0,-2.3,-10.9,42,0,72,0,71.6,0,174,101,72
220.106,0.9193877551,-1.00,-9.9,-2.3,0.9193877551,0.0,10.0801227702,4.0199088887,---,3452,10.0801227702,0,3452,4.0199088887,0,0.0,0.9193877551,0,0,23.9,0,23.9,23.9,23.9,23.9,64.3,0,64.3,0,0,0,0,-2.3,-9.9,42,0,72,0,71.6,0,174,101,72
220.199,0.9374829932,-1.00,-3.2,-2.3,0.9374829932,-2.7,8.7312718095,3.2103714619,---,3431,8.7312718095,0,3431,3.2103714619,0,-2.7,0.9374829932,0,0,19.2,0,19.2,19.2,19.2,19.2,62.2,0,62.2,0,0,0,0,-2.3,-3.2,42,0,72,0,71.6,0,174,101,72
220.292,1.1257823129,-1.00,0.0,-2.3,1.1257823129,9.4,5.5114340326,4.5794421101,---,3355,5.5114340326,0,3355,4.5794421101,0,9.4,1.1257823129,0,0,12.2,0,12.2,12.2,12.2,12.2,50.5,0,50.5,0,0,0,0,-2.3,0.0,42,0,72,0,71.6,0,174,101,72
220.385,1.7355102041,-1.00,0.0,-2.3,1.7355102041,21.5,3.6114396687,2.903487993,---,3221,3.6114396687,0,3221,2.903487993,0,21.5,1.7355102041,0,0,9.9,0,9.9,9.9,9.9,9.9,39.5,0,39.5,0,0,0,0,-2.3,0.0,42,0,72,0,71.6,0,174,101,72
220.478,1.9921768707,-0.23,0.0,-2.3,1.9921768707,22.1,3.089303813,1.5251579298,---,3069,3.089303813,0,3069,1.5251579298,0,22.1,1.9921768707,0,0,9.8,0,9.8,9.8,9.8,9.8,32.3,0,32.3,0,0,0,0,-2.3,0.0,42,0,72,0,71.6,0,174,101,72
220.571,1.9921768707,0.00,0.0,-2.3,1.9921768707,22.6,2.4366339934,1.9206672281,---,2931,2.4366339934,0,2931,1.9206672281,0,22.6,1.9921768707,0,0,9.8,0,9.8,9.8,9.8,9.8,30.2,0,30.2,0,0,0,0,-2.3,0.0,42,0,72,0,71.6,0,174,101,72
220.664,1.9921768707,0.00,0.0,-2.3,1.9921768707,27.1,2.146558518,2.0846911512,---,2808,2.146558518,0,2808,2.0846911512,0,27.1,1.9921768707,0,0,9.8,0,9.8,9.8,9.8,9.8,29.4,0,29.4,0,0,0,0,-2.3,0.0,42,0,72,0,71.6,0,174,101,72
220.757,1.9921768707,0.00,0.0,-2.3,1.9921768707,29.5,2.0305283278,2.0304574347,---,2685,2.0305283278,0,2685,2.0304574347,0,29.5,1.9921768707,0,0,9.8,0,9.8,9.8,9.8,9.8,29.5,0,29.5,0,0,0,0,-2.3,0.0,42,0,72,0,71.6,0,174,101,72
220.850,1.9921768707,0.00,0.0,-2.3,1.9921768707,29.8,2.0305283278,2.0516218119,---,2694,2.0305283278,0,2694,2.0516218119,0,29.8,1.9921768707,0,0,9.8,0,9.8,9.8,9.8,9.8,29.2,0,29.2,0,0,0,0,-2.3,0.0,41,0,72,0,71.6,0,175,101,72
220.943,1.9921768707,0.00,0.0,-2.3,1.9921768707,30.3,2.0305283278,1.8214592102,---,2661,2.0305283278,0,2661,1.8214592102,0,30.3,1.9921768707,0,0,9.8,0,9.8,9.8,9.8,9.8,27.2,0,27.2,0,0,0,0,-2.3,0.0,41,0,72,0,71.6,0,176,101,72
221.036,1.9921768707,0.00,0.0,-2.3,1.9921768707,32.4,2.0305283278,1.4153677232,---,2682,2.0305283278,0,2682,1.4153677232,0,32.4,1.9921768707,0,0,9.8,0,9.8,9.8,9.8,9.8,24.8,0,24.8,0,0,0,0,-2.3,0.0,41,0,72,0,71.6,0,176,101,72
221.129,1.9921768707,0.00,0.0,-2.3,1.9921768707,34.7,2.0305283278,1.1653635179,---,2670,2.0305283278,0,2670,1.1653635179,0,34.7,1.9921768707,0,0,9.8,0,9.8,9.8,9.8,9.8,22.7,0,22.7,0,0,0,0,-2.3,0.0,41,0,72,0,71.6,0,176,101,72
221.222,1.9921768707,0.00,0.0,-2.3,1.9921768707,35.8,2.0305283278,1.1190664428,---,2654,2.0305283278,0,2654,1.1190664428,0,35.8,1.9921768707,0,0,9.8,0,9.8,9.8,9.8,9.8,20.8,0,20.8,0,0,0,0,-2.3,0.0,41,0,72,0,71.6,0,176,101,72
221.315,1.9921768707,0.00,0.0,-2.3,1.9921768707,37.5,2.0305283278,0.9497514255,---,2644,2.0305283278,0,2644,0.9497514255,0,37.5,1.9921768707,0,0,9.8,0,9.8,9.8,9.8,9.8,19.2,0,19.2,0,0,0,0,-2.3,0.0,40,0,72,0,71.6,0,176,101,72
221.408,1.9921768707,0.00,0.0,-2.3,1.9921768707,38.5,2.0305283278,0.8545117282,---,2635,2.0305283278,0,2635,0.8545117282,0,38.5,1.9921768707,0,0,9.9,0,9.9,9.9,9.9,9.9,17.8,0,17.8,0,0,0,0,-2.3,0.0,40,0,72,0,71.6,0,176,101,72
221.501,1.9921768707,0.00,0.0,-2.3,1.9921768707,39.3,2.0305283278,0.787050276,---,2629,2.0305283278,0,2629,0.787050276,0,39.3,1.9921768707,0,0,10.6,0,10.6,10.6,10.6,10.6,16.4,0,16.4,0,0,0,0,-2.3,0.0,40,0,72,0,71.6,0,176,101,72
221.594,1.9921768707,0.00,0.0,-2.3,1.9921768707,40.4,2.0305283278,0.759272031,---,2622,2.0305283278,0,2622,0.759272031,0,40.4,1.9921768707,0,0,11.5,0,11.5,11.5,11.5,11.5,15.2,0,15.2,0,0,0,0,-2.3,0.0,40,0,72,0,71.6,0,176,101,72
221.687,1.9921768707,0.00,0.0,-2.3,1.9921768707,40.9,2.0305283278,0.8082146532,---,2615,2.0305283278,0,2615,0.8082146532,0,40.9,1.9921768707,0,0,12.2,0,12.2,12.2,12.2,12.2,14.9,0,14.9,0,0,0,0,-2.3,0.0,40,0,73,0,71.6,0,176,101,73
221.780,1.9921768707,0.00,0.0,-2.3,1.9921768707,41.0,2.0305283278,0.8187968417,---,2608,2.0305283278,0,2608,0.8187968417,0,41.0,1.9921768707,0,0,12.2,0,12.2,12.2,12.2,12.2,14.7,0,14.7,0,0,0,0,-2.3,0.0,40,0,73,0,71.7,0,176,101,73
221.873,1.9921768707,0.00,0.0,-2.3,1.9921768707,41.7,2.0305283278,0.8571572754,---,2597,2.0305283278,0,2597,0.8571572754,0,41.7,1.9921768707,0,0,12.2,0,12.2,12.2,12.2,12.2,14.5,0,14.5,0,0,0,0,-2.3,0.0,40,0,74,0,72.1,0,176,101,74
221.966,1.9921768707,0.00,0.0,-2.3,1.9921768707,42.0,2.0305283278,0.8042463324,---,2586,2.0305283278,0,2586,0.8042463324,0,42.0,1.9921768707,0,0,11.8,0,11.8,11.8,11.8,11.8,14.2,0,14.2,0,0,0,0,-2.3,0.0,40,0,74,0,72.6,0,176,101,74
222.060,1.9921768707,0.00,0.0,-2.3,1.9921768707,43.4,2.0305283278,0.6997472202,---,2568,2.0305283278,0,2568,0.6997472202,0,43.4,1.9921768707,0,0,11.4,0,11.4,11.4,11.4,11.4,13.8,0,13.8,0,0,0,0,-2.3,0.0,40,0,75,0,73.1,0,176,101,75
222.153,1.9921768707,0.00,0.0,-2.3,1.9921768707,43.9,2.0305283278,0.6825511637,---,2561,2.0305283278,0,2561,0.6825511637,0,43.9,1.9921768707,0,0,11.6,0,11.6,11.6,11.6,11.6,13.2,0,13.2,0,0,0,0,-2.3,0.0,39,0,75,0,73.4,0,176,101,75
222.246,1.9921768707,0.00,0.0,-2.3,1.9921768707,44.5,2.0305283278,0.7090066352,---,2555,2.0305283278,0,2555,0.7090066352,0,44.5,1.9921768707,0,0,11.8,0,11.8,11.8,11.8,11.8,12.9,0,12.9,0,0,0,0,-2.3,0.0,39,0,75,0,73.4,0,176,101,75
222.339,1.9921768707,0.00,0.0,-2.3,1.9921768707,44.5,2.0305283278,0.6918105787,---,2549,2.0305283278,0,2549,0.6918105787,0,44.5,1.9921768707,0,0,11.8,0,11.8,11.8,11.8,11.8,12.6,0,12.6,0,0,0,0,-2.3,0.0,39,0,74,0,73.4,0,176,101,74
222.432,1.9921768707,0.00,0.0,-2.3,1.9921768707,45.0,2.0305283278,0.6812283901,---,2539,2.0305283278,0,2539,0.6812283901,0,45.0,1.9921768707,0,0,11.6,0,11.6,11.6,11.6,11.6,12.9,0,12.9,0,0,0,0,-2.3,0.0,39,0,74,0,73.4,0,176,101,74
222.525,1.9921768707,0.00,0.0,-2.3,1.9921768707,45.0,2.0305283278,0.6402224094,---,2528,2.0305283278,0,2528,0.6402224094,0,45.0,1.9921768707,0,0,11.4,0,11.4,11.4,11.4,11.4,12.3,0,12.3,0,0,0,0,-2.3,0.0,39,0,74,0,73.4,0,176,101,74
222.618,1.9921768707,0.00,0.0,-2.3,1.9921768707,44.5,2.0305283278,0.6428679565,---,2525,2.0305283278,0,2525,0.6428679565,0,44.5,1.9921768707,0,0,11.5,0,11.5,11.5,11.5,11.5,12.2,0,12.2,0,0,0,0,-2.3,0.0,39,0,73,0,73.4,0,176,101,73
222.711,1.9921768707,0.00,0.0,-2.3,1.9921768707,45.0,2.0305283278,0.660064013,---,2517,2.0305283278,0,2517,0.660064013,0,45.0,1.9921768707,0,0,11.6,0,11.6,11.6,11.6,11.6,12.2,0,12.2,0,0,0,0,-2.3,0.0,39,0,73,0,73.4,0,176,101,73
222.804,1.9921768707,0.00,0.0,-2.3,1.9921768707,45.0,2.0305283278,0.7116521823,---,2510,2.0305283278,0,2510,0.7116521823,0,45.0,1.9921768707,0,0,11.5,0,11.5,11.5,11.5,11.5,12.2,0,12.2,0,0,0,0,-2.3,0.0,39,0,73,0,73.4,0,176,101,73
222.897,1.9921768707,0.00,0.0,-2.3,1.9921768707,45.0,2.0305283278,0.687842258,---,2504,2.0305283278,0,2504,0.687842258,0,45.0,1.9921768707,0,0,11.8,0,11.8,11.8,11.8,11.8,12.2,0,12.2,0,0,0,0,-2.3,0.0,39,0,73,0,73.4,0,176,101,73
222.990,1.9921768707,0.00,0.0,-2.3,1.9921768707,44.8,2.0305283278,0.6283174472,---,2494,2.0305283278,0,2494,0.6283174472,0,44.8,1.9921768707,0,0,11.8,0,11.8,11.8,11.8,11.8,12,0,12,0,0,0,0,-2.3,0.0,38,0,73,0,73.4,0,177,101,73
223.083,1.9921768707,0.00,0.0,-2.3,1.9921768707,44.4,2.0305283278,0.6005392022,---,2486,2.0305283278,0,2486,0.6005392022,0,44.4,1.9921768707,0,0,11.8,0,11.8,11.8,11.8,11.8,11.8,0,11.8,0,0,0,0,-2.3,0.0,38,0,73,0,73.4,0,177,101,73
223.176,1.9921768707,0.00,0.0,-2.3,1.9921768707,44.1,2.0305283278,0.6402224094,---,2476,2.0305283278,0,2476,0.6402224094,0,44.1,1.9921768707,0,0,11.8,0,11.8,11.8,11.8,11.8,11.8,0,11.8,0,0,0,0,-2.3,0.0,38,0,73,0,73.4,0,178,101,73
223.269,1.9921768707,0.00,0.0,-2.3,1.9921768707,44.5,2.0305283278,0.669323428,---,2471,2.0305283278,0,2471,0.669323428,0,44.5,1.9921768707,0,0,11.5,0,11.5,11.5,11.5,11.5,11.8,0,11.8,0,0,0,0,-2.3,0.0,38,0,73,0,73.4,0,178,101,73
223.362,1.9921768707,0.00,0.0,-2.3,1.9921768707,43.3,2.0305283278,0.6217035794,---,2460,2.0305283278,0,2460,0.6217035794,0,43.3,1.9921768707,0,0,11.5,0,11.5,11.5,11.5,11.5,11.8,0,11.8,0,0,0,0,-2.3,0.0,38,0,73,0,73.4,0,178,101,73
223.455,1.9921768707,0.00,0.0,-2.3,1.9921768707,42.6,2.0305283278,0.5912797872,---,2452,2.0305283278,0,2452,0.5912797872,0,42.6,1.9921768707,0,0,11.8,0,11.8,11.8,11.8,11.8,11.5,0,11.5,0,0,0,0,-2.3,0.0,38,0,73,0,73.4,0,178,101,73
223.548,1.9921768707,0.00,0.0,-2.3,1.9921768707,42.5,2.0305283278,0.6164124851,---,2448,2.0305283278,0,2448,0.6164124851,0,42.5,1.9921768707,0,0,11.8,0,11.8,11.8,11.8,11.8,11.4,0,11.4,0,0,0,0,-2.3,0.0,37,0,73,0,73.4,0,178,101,73
223.641,1.9921768707,0.00,0.0,-2.3,1.9921768707,42.2,2.0305283278,0.597893655,---,2440,2.0305283278,0,2440,0.597893655,0,42.2,1.9921768707,0,0,11.8,0,11.8,11.8,11.8,11.8,11.4,0,11.4,0,0,0,0,-2.3,0.0,37,0,73,0,73.4,0,178,101,73
223.734,1.9921768707,0.00,0.0,-2.3,1.9921768707,41.5,2.0305283278,0.5727609572,---,2429,2.0305283278,0,2429,0.5727609572,0,41.5,1.9921768707,0,0,11.8,0,11.8,11.8,11.8,11.8,11.4,0,11.4,0,0,0,0,-2.3,0.0,37,0,73,0,73.4,0,178,101,73
223.827,1.9921768707,0.00,0.0,-2.3,1.9921768707,42.3,2.0305283278,0.650804598,---,2419,2.0305283278,0,2419,0.650804598,0,42.3,1.9921768707,0,0,11.8,0,11.8,11.8,11.8,11.8,11.6,0,11.6,0,0,0,0,-2.3,0.0,37,0,73,0,73.4,0,178,101,73
223.920,1.9921768707,0.00,0.0,-2.3,1.9921768707,41.9,2.0305283278,0.579374825,---,2412,2.0305283278,0,2412,0.579374825,0,41.9,1.9921768707,0,0,11.8,0,11.8,11.8,11.8,11.8,11.6,0,11.6,0,0,0,0,-2.3,0.0,37,0,73,0,73.4,0,178,101,73
224.013,1.9921768707,0.00,0.0,-2.3,1.9921768707,41.2,2.0305283278,0.6031847493,---,2407,2.0305283278,0,2407,0.6031847493,0,41.2,1.9921768707,0,0,11.8,0,11.8,11.8,11.8,11.8,11.6,0,11.6,0,0,0,0,-2.3,0.0,37,0,73,0,73.4,0,178,101,73
224.106,1.9921768707,0.00,0.0,-2.3,1.9921768707,41.0,2.0740396491,0.6084758436,---,2399,2.0740396491,0,2399,0.6084758436,0,41.0,1.9921768707,0,0,11.8,0,11.8,11.8,11.8,11.8,11.8,0,11.8,0,0,0,0,-2.3,0.0,37,0,73,0,73.4,0,178,101,73
224.199,1.9921768707,0.00,0.0,-2.3,1.9921768707,41.4,2.1175509704,0.6653551073,---,2391,2.1175509704,0,2391,0.6653551073,0,41.4,1.9921768707,0,0,11.7,0,11.7,11.7,11.7,11.7,11.8,0,11.8,0,0,0,0,-2.3,0.0,37,0,73,0,73.4,0,178,101,73
224.292,1.9921768707,0.00,0.0,-2.3,1.9921768707,41.5,2.0305283278,0.6269946736,---,2380,2.0305283278,0,2380,0.6269946736,0,41.5,1.9921768707,0,0,11.4,0,11.4,11.4,11.4,11.4,11.8,0,11.8,0,0,0,0,-2.3,0.0,37,0,73,0,73.4,0,178,101,73
224.385,1.9921768707,0.00,0.0,-2.3,1.9921768707,41.1,2.0305283278,0.6124441643,---,2374,2.0305283278,0,2374,0.6124441643,0,41.1,1.9921768707,0,0,11.4,0,11.4,11.4,11.4,11.4,11.8,0,11.8,0,0,0,0,-2.3,0.0,37,0,74,0,73.4,0,178,101,74
224.478,1.9921768707,0.00,0.0,-2.3,1.9921768707,40.6,2.0305283278,0.6269946736,---,2374,2.0305283278,0,2374,0.6269946736,0,40.6,1.9921768707,0,0,11.4,0,11.4,11.4,11.4,11.4,11.8,0,11.8,0,0,0,0,-2.3,0.0,36,0,74,0,73.4,0,178,101,74
224.571,1.9921768707,0.00,0.0,-2.3,1.9921768707,41.0,2.0305283278,0.6375768622,---,2369,2.0305283278,0,2369,0.6375768622,0,41.0,1.9921768707,0,0,11.4,0,11.4,11.4,11.4,11.4,11.8,0,11.8,0,0,0,0,-2.3,0.0,36,0,74,0,73.4,0,178,101,74
224.664,1.9921768707,0.00,0.0,-2.3,1.9921768707,40.1,2.0305283278,0.5740837307,---,2359,2.0305283278,0,2359,0.5740837307,0,40.1,1.9921768707,0,0,11.4,0,11.4,11.4,11.4,11.4,11.8,0,11.8,0,0,0,0,-2.3,0.0,36,0,74,0,73.4,0,178,101,74
224.757,1.9921768707,0.00,0.0,-2.3,1.9921768707,39.9,2.0305283278,0.6217035794,---,2347,2.0305283278,0,2347,0.6217035794,0,39.9,1.9921768707,0,0,11.4,0,11.4,11.4,11.4,11.4,11.8,0,11.8,0,0,0,0,-2.3,0.0,36,0,75,0,73.9,0,178,101,75
