2.209,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,52.213587803,55.114342681,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6865234375,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.217,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,56.5647201199,55.114342681,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6865234375,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.228,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,54.3891539615,55.114342681,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6865234375,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.237,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,56.5647201199,55.114342681,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6865234375,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.249,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,56.5647201199,55.114342681,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6865234375,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.257,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,52.213587803,55.114342681,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6865234375,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.268,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,52.213587803,55.114342681,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6865234375,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.277,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,52.213587803,55.114342681,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6865234375,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.289,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,56.5647201199,54.980667341,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6865234375,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.296,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,54.5869327032,54.887094603,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6865234375,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.309,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,54.713316661,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6865234375,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.317,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,54.606376389,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.327,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,54.472701049,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.337,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,56.5647201199,54.339025709,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.348,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,52.213587803,54.191982835,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.358,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,52.213587803,54.058307495,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.368,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,53.924632155,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.377,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,53.804324349,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.388,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,53.657281475,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.397,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,53.536973669,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.408,0.9959335091,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,53.389930795,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6884765625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.417,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,53.269622989,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.428,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,53.122580115,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6884765625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.437,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,53.002272309,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6884765625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.448,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,56.5647201199,52.855229435,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6884765625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.457,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,52.213587803,52.734921629,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6884765625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.468,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.587878755,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6884765625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.478,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,50.763210364,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6884765625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.488,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.320528075,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6884765625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.496,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,51.2466695104,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6884765625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.509,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6884765625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.517,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.528,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.537,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.548,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,56.5647201199,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.121,62.6,69.4117647059,138.2,99.1722564697,47.3
2.557,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.2754957297,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.568,0.9959335086,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.121,62.6,69.4117647059,138.2,99.1722564697,47.3
2.576,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.121,62.6,69.4117647059,138.2,99.1722564697,47.3
2.589,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.121,62.6,69.4117647059,138.2,99.1722564697,47.3
2.597,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.608,0.9959335091,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.1206,62.6,69.4117647059,138.2,99.1722564697,47.3
2.617,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,52.213587803,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6826171875,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.628,0.9959335099,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,54.3232277143,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6826171875,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.638,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6826171875,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.648,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,56.5647201199,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6826171875,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.657,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,56.5647201199,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6826171875,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.668,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6826171875,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.677,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,52.213587803,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6826171875,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.689,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6826171875,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.697,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,53.0047027697,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6826171875,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.708,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,56.5647201199,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6826171875,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.717,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.728,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.3780476699,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6866122159,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.737,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,56.5647201199,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.749,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,58.0150975589,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.757,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,58.0150975589,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.768,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.119,62.6,69.4117647059,138.2,99.1722564697,47.3
2.778,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,52.213587803,52.213587803,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.119,62.6,69.4117647059,138.2,99.1722564697,47.3
2.789,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,52.213587803,52.24121404,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.119,62.6,69.4117647059,138.2,99.1722564697,47.3
2.797,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,52.213587803,52.3517189877,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.119,62.6,69.4117647059,138.2,99.1722564697,47.3
2.809,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.5174764093,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.69140625,0,0,0,0,0,0,58.82,62.6,14.119,62.6,69.4117647059,138.2,99.1722564697,47.3
2.817,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.627981357,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.119,62.6,69.4117647059,138.2,99.1722564697,47.3
2.829,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.7937387786,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6908203125,0,0,0,0,0,0,58.82,62.6,14.119,62.6,69.4117647059,138.2,99.1722564697,47.3
2.838,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,52.9180568448,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.119,62.6,69.4117647059,138.2,99.1722564697,47.3
2.848,0.9959335099,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,56.5647201199,53.0561880295,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.119,62.6,69.4117647059,138.2,99.1722564697,47.3
2.857,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,52.213587803,53.1805060957,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.869,0.9959335086,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,53.3462635173,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.877,0.9959335086,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,53.456768465,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.888,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,52.213587803,53.6087127681,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.897,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,53.7330308343,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.908,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,53.5672734127,53.8849751375,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.689453125,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.917,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,54.0092932037,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.685546875,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.928,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,52.213587803,54.1612375068,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.685546875,0,0,0,0,0,0,58.82,62.6,14.119,62.6,69.4117647059,138.2,99.1722564697,47.3
2.937,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,54.285555573,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.685546875,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.948,0.9959335091,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,52.213587803,54.4374998761,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.685546875,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.958,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,54.5756310608,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.685546875,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.968,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,54.7137622454,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.685546875,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.978,0.995933509,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,55.114342681,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.685546875,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.989,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,55.0038377332,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.685546875,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
2.997,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,55.114342681,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.685546875,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
3.009,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,55.2858158757,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6865234375,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
3.017,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,55.4001313389,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6856553819,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
3.028,0.9959335095,0,0,0,1.000579834,0,6.0915852437,0,---,0,6.0915852437,35,0,0,35.5448379517,0,1,55.114342681,55.5573151008,15.2941176471,0,14.9019607843,12.1568627451,0,22.3529411765,0,0,0,1.6865234375,0,0,0,0,0,0,58.82,62.6,14.12,62.6,69.4117647059,138.2,99.1722564697,47.3
